GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Thu Oct 26 09:30:01 EET 2017

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	f(x)	c1	c2	cs1	cs2	RPar	RSer
1419	153	10	1	0.0794037799631319	0.005498	3.4E-4	1.3441	9.36E-4	881.4	0.00634	Global search reduced cost.
1422	154	1	1	0.07603032035368051	0.005497	3.4E-4	1.3535	8.74E-4	891.7	0.0064	Exploration base, Delta = 1.0.
1423	154	2	1	0.07625237500162503	0.005496	3.4E-4	1.3535	8.74E-4	891.7	0.0064	Cost not reduced at c1-dc1.
1424	154	3	1	0.07621516393569916	0.005498	3.4E-4	1.3535	8.74E-4	891.7	0.0064	Cost not reduced at c1+dc1.
1425	154	4	1	0.07603612452099187	0.005497	3.41E-4	1.3535	8.74E-4	891.7	0.0064	Cost not reduced at c2+dc2.
1426	154	5	1	0.07617664609353658	0.005497	3.39E-4	1.3535	8.74E-4	891.7	0.0064	Cost not reduced at c2-dc2.
1427	154	6	1	0.07598400725982292	0.005497	3.4E-4	1.3536	8.74E-4	891.7	0.0064	Cost reduced     at cs1+dcs1.
1428	154	7	1	0.07597301368324239	0.005497	3.4E-4	1.3536	8.75E-4	891.7	0.0064	Cost reduced     at cs2+dcs2.
1429	154	8	1	0.0759729912806551	0.005497	3.4E-4	1.3536	8.75E-4	891.8	0.0064	Cost reduced     at RPar+dRPar.
1430	154	9	1	0.07595594506760107	0.005497	3.4E-4	1.3536	8.75E-4	891.8	0.00639	Cost reduced     at RSer-dRSer.
1430	154	10	1	0.07595594506760107	0.005497	3.4E-4	1.3536	8.75E-4	891.8	0.00639	Global search reduced cost.
1431	155	1	1	0.07312088188366404	0.005496	3.4E-4	1.3631	8.14E-4	902.2	0.00644	Exploration base, Delta = 1.0.
1432	155	2	1	0.0731132560894762	0.005495	3.4E-4	1.3631	8.14E-4	902.2	0.00644	Cost reduced     at c1-dc1.
1433	155	3	1	0.0731472599900649	0.005495	3.41E-4	1.3631	8.14E-4	902.2	0.00644	Cost not reduced at c2+dc2.
1434	155	4	1	0.07316218521652743	0.005495	3.39E-4	1.3631	8.14E-4	902.2	0.00644	Cost not reduced at c2-dc2.
1435	155	5	1	0.07306521433387715	0.005495	3.4E-4	1.3632	8.14E-4	902.2	0.00644	Cost reduced     at cs1+dcs1.
1436	155	6	1	0.07308359104090696	0.005495	3.4E-4	1.3632	8.15E-4	902.2	0.00644	Cost not reduced at cs2+dcs2.
1437	155	7	1	0.07309596947480332	0.005495	3.4E-4	1.3632	8.13E-4	902.2	0.00644	Cost not reduced at cs2-dcs2.
1438	155	8	1	0.07306521100163182	0.005495	3.4E-4	1.3632	8.14E-4	902.3	0.00644	Cost reduced     at RPar+dRPar.
1439	155	9	1	0.07315558734050477	0.005495	3.4E-4	1.3632	8.14E-4	902.3	0.00643	Cost not reduced at RSer-dRSer.
1440	155	10	1	0.07317144899796219	0.005495	3.4E-4	1.3632	8.14E-4	902.3	0.00645	Cost not reduced at RSer+dRSer.
1438	155	11	1	0.07306521100163182	0.005495	3.4E-4	1.3632	8.14E-4	902.3	0.00644	Global search reduced cost.
1441	156	1	1	0.0712398297834267	0.005493	3.4E-4	1.3728	7.53E-4	912.8	0.00649	Exploration base, Delta = 1.0.
1442	156	2	1	0.07212498358796948	0.005492	3.4E-4	1.3728	7.53E-4	912.8	0.00649	Cost not reduced at c1-dc1.
1443	156	3	1	0.07079712503750228	0.005494	3.4E-4	1.3728	7.53E-4	912.8	0.00649	Cost reduced     at c1+dc1.
1444	156	4	1	0.07071230820755682	0.005494	3.41E-4	1.3728	7.53E-4	912.8	0.00649	Cost reduced     at c2+dc2.
1445	156	5	1	0.07066361758612978	0.005494	3.41E-4	1.3729	7.53E-4	912.8	0.00649	Cost reduced     at cs1+dcs1.
1446	156	6	1	0.07062998495060954	0.005494	3.41E-4	1.3729	7.54E-4	912.8	0.00649	Cost reduced     at cs2+dcs2.
1447	156	7	1	0.07062997505835196	0.005494	3.41E-4	1.3729	7.54E-4	912.9	0.00649	Cost reduced     at RPar+dRPar.
1448	156	8	1	0.0707427897872119	0.005494	3.41E-4	1.3729	7.54E-4	912.9	0.00648	Cost not reduced at RSer-dRSer.
1449	156	9	1	0.07066654793169917	0.005494	3.41E-4	1.3729	7.54E-4	912.9	0.0065	Cost not reduced at RSer+dRSer.
1447	156	10	1	0.07062997505835196	0.005494	3.41E-4	1.3729	7.54E-4	912.9	0.00649	Global search reduced cost.
1450	157	1	1	0.06817480589448079	0.005493	3.42E-4	1.3826	6.94E-4	923.5	0.00654	Exploration base, Delta = 1.0.
1451	157	2	1	0.06775145861711553	0.005494	3.42E-4	1.3826	6.94E-4	923.5	0.00654	Cost reduced     at c1+dc1.
1452	157	3	1	0.06778900629839545	0.005494	3.43E-4	1.3826	6.94E-4	923.5	0.00654	Cost not reduced at c2+dc2.
1453	157	4	1	0.06814231380851996	0.005494	3.41E-4	1.3826	6.94E-4	923.5	0.00654	Cost not reduced at c2-dc2.
1454	157	5	1	0.0677008244522029	0.005494	3.42E-4	1.3827	6.94E-4	923.5	0.00654	Cost reduced     at cs1+dcs1.
1455	157	6	1	0.06764620944850633	0.005494	3.42E-4	1.3827	6.95E-4	923.5	0.00654	Cost reduced     at cs2+dcs2.
1456	157	7	1	0.067646213883343	0.005494	3.42E-4	1.3827	6.95E-4	923.6	0.00654	Cost not reduced at RPar+dRPar.
1457	157	8	1	0.06764620501326615	0.005494	3.42E-4	1.3827	6.95E-4	923.4	0.00654	Cost reduced     at RPar-dRPar.
1458	157	9	1	0.06782535432762121	0.005494	3.42E-4	1.3827	6.95E-4	923.4	0.00653	Cost not reduced at RSer-dRSer.
1459	157	10	1	0.06760560676421927	0.005494	3.42E-4	1.3827	6.95E-4	923.4	0.00655	Cost reduced     at RSer+dRSer.
1459	157	11	1	0.06760560676421927	0.005494	3.42E-4	1.3827	6.95E-4	923.4	0.00655	Global search reduced cost.
1460	158	1	1	0.06558588919944057	0.005494	3.43E-4	1.3925	6.36E-4	933.9	0.00661	Exploration base, Delta = 1.0.
1461	158	2	1	0.06600877642595156	0.005495	3.43E-4	1.3925	6.36E-4	933.9	0.00661	Cost not reduced at c1+dc1.
1462	158	3	1	0.06590659093856395	0.005493	3.43E-4	1.3925	6.36E-4	933.9	0.00661	Cost not reduced at c1-dc1.
1463	158	4	1	0.06569536685743677	0.005494	3.44E-4	1.3925	6.36E-4	933.9	0.00661	Cost not reduced at c2+dc2.
1464	158	5	1	0.0655547225277429	0.005494	3.42E-4	1.3925	6.36E-4	933.9	0.00661	Cost reduced     at c2-dc2.
1465	158	6	1	0.06551869422754175	0.005494	3.42E-4	1.3926	6.36E-4	933.9	0.00661	Cost reduced     at cs1+dcs1.
1466	158	7	1	0.06549181352902772	0.005494	3.42E-4	1.3926	6.37E-4	933.9	0.00661	Cost reduced     at cs2+dcs2.
1467	158	8	1	0.06549180483308382	0.005494	3.42E-4	1.3926	6.37E-4	933.8	0.00661	Cost reduced     at RPar-dRPar.
1468	158	9	1	0.06560898230946327	0.005494	3.42E-4	1.3926	6.37E-4	933.8	0.00662	Cost not reduced at RSer+dRSer.
1469	158	10	1	0.06546343667621013	0.005494	3.42E-4	1.3926	6.37E-4	933.8	0.0066	Cost reduced     at RSer-dRSer.
1469	158	11	1	0.06546343667621013	0.005494	3.42E-4	1.3926	6.37E-4	933.8	0.0066	Global search reduced cost.
1470	159	1	1	0.06412581384590328	0.005494	3.42E-4	1.4025	5.79E-4	944.2	0.00665	Exploration base, Delta = 1.0.
1471	159	2	1	0.06471507694257551	0.005495	3.42E-4	1.4025	5.79E-4	944.2	0.00665	Cost not reduced at c1+dc1.
1472	159	3	1	0.06424592070761885	0.005493	3.42E-4	1.4025	5.79E-4	944.2	0.00665	Cost not reduced at c1-dc1.
1473	159	4	1	0.06422643571233119	0.005494	3.41E-4	1.4025	5.79E-4	944.2	0.00665	Cost not reduced at c2-dc2.
1474	159	5	1	0.06429577238280015	0.005494	3.43E-4	1.4025	5.79E-4	944.2	0.00665	Cost not reduced at c2+dc2.
1475	159	6	1	0.06408957074503464	0.005494	3.42E-4	1.4026	5.79E-4	944.2	0.00665	Cost reduced     at cs1+dcs1.
1476	159	7	1	0.06404881003106615	0.005494	3.42E-4	1.4026	5.8E-4	944.2	0.00665	Cost reduced     at cs2+dcs2.
1477	159	8	1	0.06404878602455552	0.005494	3.42E-4	1.4026	5.8E-4	944.1	0.00665	Cost reduced     at RPar-dRPar.
1478	159	9	1	0.06411478441446561	0.005494	3.42E-4	1.4026	5.8E-4	944.1	0.00664	Cost not reduced at RSer-dRSer.
1479	159	10	1	0.06405701756035338	0.005494	3.42E-4	1.4026	5.8E-4	944.1	0.00666	Cost not reduced at RSer+dRSer.
1477	159	11	1	0.06404878602455552	0.005494	3.42E-4	1.4026	5.8E-4	944.1	0.00665	Global search reduced cost.
1480	160	1	1	0.06342234560040166	0.005494	3.42E-4	1.4126	5.23E-4	954.4	0.0067	Exploration base, Delta = 1.0.
1481	160	2	1	0.06422229815985332	0.005495	3.42E-4	1.4126	5.23E-4	954.4	0.0067	Cost not reduced at c1+dc1.
1482	160	3	1	0.06334567494119835	0.005493	3.42E-4	1.4126	5.23E-4	954.4	0.0067	Cost reduced     at c1-dc1.
1483	160	4	1	0.0632194682959786	0.005493	3.41E-4	1.4126	5.23E-4	954.4	0.0067	Cost reduced     at c2-dc2.
1484	160	5	1	0.06319755435553119	0.005493	3.41E-4	1.4127	5.23E-4	954.4	0.0067	Cost reduced     at cs1+dcs1.
1485	160	6	1	0.06317303541165456	0.005493	3.41E-4	1.4127	5.24E-4	954.4	0.0067	Cost reduced     at cs2+dcs2.
1486	160	7	1	0.06317301370123997	0.005493	3.41E-4	1.4127	5.24E-4	954.3	0.0067	Cost reduced     at RPar-dRPar.
1487	160	8	1	0.06314834642437607	0.005493	3.41E-4	1.4127	5.24E-4	954.3	0.00669	Cost reduced     at RSer-dRSer.
1487	160	9	1	0.06314834642437607	0.005493	3.41E-4	1.4127	5.24E-4	954.3	0.00669	Global search reduced cost.
1488	161	1	1	0.06252821539638294	0.005492	3.4E-4	1.4228	4.68E-4	964.5	0.00673	Exploration base, Delta = 1.0.
1489	161	2	1	0.06251570694641707	0.005491	3.4E-4	1.4228	4.68E-4	964.5	0.00673	Cost reduced     at c1-dc1.
1490	161	3	1	0.0625911161814266	0.005491	3.39E-4	1.4228	4.68E-4	964.5	0.00673	Cost not reduced at c2-dc2.
1491	161	4	1	0.06247898181795703	0.005491	3.41E-4	1.4228	4.68E-4	964.5	0.00673	Cost reduced     at c2+dc2.
1492	161	5	1	0.062462811185245826	0.005491	3.41E-4	1.4229	4.68E-4	964.5	0.00673	Cost reduced     at cs1+dcs1.
1493	161	6	1	0.06244348263253421	0.005491	3.41E-4	1.4229	4.69E-4	964.5	0.00673	Cost reduced     at cs2+dcs2.
1494	161	7	1	0.062443468089201995	0.005491	3.41E-4	1.4229	4.69E-4	964.4	0.00673	Cost reduced     at RPar-dRPar.
1495	161	8	1	0.06241610434821703	0.005491	3.41E-4	1.4229	4.69E-4	964.4	0.00672	Cost reduced     at RSer-dRSer.
1495	161	9	1	0.06241610434821703	0.005491	3.41E-4	1.4229	4.69E-4	964.4	0.00672	Global search reduced cost.
1496	162	1	1	0.06260477202816328	0.005489	3.41E-4	1.4331	4.14E-4	974.5	0.00675	Exploration base, Delta = 1.0.
1497	162	2	1	0.06296967548144299	0.005488	3.41E-4	1.4331	4.14E-4	974.5	0.00675	Cost not reduced at c1-dc1.
1498	162	3	1	0.06255615701201121	0.00549	3.41E-4	1.4331	4.14E-4	974.5	0.00675	Cost reduced     at c1+dc1.
1499	162	4	1	0.06262819342578867	0.00549	3.42E-4	1.4331	4.14E-4	974.5	0.00675	Cost not reduced at c2+dc2.
1500	162	5	1	0.06256252145700439	0.00549	3.4E-4	1.4331	4.14E-4	974.5	0.00675	Cost not reduced at c2-dc2.
1501	162	6	1	0.06253717627198335	0.00549	3.41E-4	1.4332	4.14E-4	974.5	0.00675	Cost reduced     at cs1+dcs1.
1502	162	7	1	0.06250096331134472	0.00549	3.41E-4	1.4332	4.15E-4	974.5	0.00675	Cost reduced     at cs2+dcs2.
1503	162	8	1	0.0625009369566165	0.00549	3.41E-4	1.4332	4.15E-4	974.4	0.00675	Cost reduced     at RPar-dRPar.
1504	162	9	1	0.0626072760803736	0.00549	3.41E-4	1.4332	4.15E-4	974.4	0.00674	Cost not reduced at RSer-dRSer.
1505	162	10	1	0.06249112662468405	0.00549	3.41E-4	1.4332	4.15E-4	974.4	0.00676	Cost reduced     at RSer+dRSer.
1506	162	11	1	0.06259813741361171	0.005492	3.41E-4	1.4229	4.69E-4	964.4	0.00672	Cost not reduced at c1+dc1.
1507	162	12	1	0.06258359482760384	0.00549	3.41E-4	1.4229	4.69E-4	964.4	0.00672	Cost not reduced at c1-dc1.
1508	162	13	1	0.06243613655911171	0.005491	3.42E-4	1.4229	4.69E-4	964.4	0.00672	Cost not reduced at c2+dc2.
1509	162	14	1	0.06243655041729771	0.005491	3.4E-4	1.4229	4.69E-4	964.4	0.00672	Cost not reduced at c2-dc2.
1510	162	15	1	0.06239519446161377	0.005491	3.41E-4	1.423	4.69E-4	964.4	0.00672	Cost reduced     at cs1+dcs1.
1511	162	16	1	0.06236075543884824	0.005491	3.41E-4	1.423	4.7E-4	964.4	0.00672	Cost reduced     at cs2+dcs2.
1512	162	17	1	0.06236073788242717	0.005491	3.41E-4	1.423	4.7E-4	964.3	0.00672	Cost reduced     at RPar-dRPar.
1513	162	18	1	0.06241688883369928	0.005491	3.41E-4	1.423	4.7E-4	964.3	0.00673	Cost not reduced at RSer+dRSer.
1514	162	19	1	0.06241498665878426	0.005491	3.41E-4	1.423	4.7E-4	964.3	0.00671	Cost not reduced at RSer-dRSer.
1512	162	20	1	0.06236073788242717	0.005491	3.41E-4	1.423	4.7E-4	964.3	0.00672	Local search reduced cost.
1515	163	1	1	0.06231389540231566	0.005491	3.41E-4	1.4231	4.71E-4	964.2	0.00672	Exploration base, Delta = 1.0.
1516	163	2	1	0.062452280906918275	0.005492	3.41E-4	1.4231	4.71E-4	964.2	0.00672	Cost not reduced at c1+dc1.
1517	163	3	1	0.06252622541714153	0.00549	3.41E-4	1.4231	4.71E-4	964.2	0.00672	Cost not reduced at c1-dc1.
1518	163	4	1	0.062319142759905466	0.005491	3.42E-4	1.4231	4.71E-4	964.2	0.00672	Cost not reduced at c2+dc2.
1519	163	5	1	0.062349182758387925	0.005491	3.4E-4	1.4231	4.71E-4	964.2	0.00672	Cost not reduced at c2-dc2.
1520	163	6	1	0.062297769215875536	0.005491	3.41E-4	1.4232	4.71E-4	964.2	0.00672	Cost reduced     at cs1+dcs1.
1521	163	7	1	0.06227667744076362	0.005491	3.41E-4	1.4232	4.72E-4	964.2	0.00672	Cost reduced     at cs2+dcs2.
1522	163	8	1	0.0622766625367599	0.005491	3.41E-4	1.4232	4.72E-4	964.1	0.00672	Cost reduced     at RPar-dRPar.
1523	163	9	1	0.06239645520605871	0.005491	3.41E-4	1.4232	4.72E-4	964.1	0.00673	Cost not reduced at RSer+dRSer.
1524	163	10	1	0.062272881456698716	0.005491	3.41E-4	1.4232	4.72E-4	964.1	0.00671	Cost reduced     at RSer-dRSer.
1524	163	11	1	0.062272881456698716	0.005491	3.41E-4	1.4232	4.72E-4	964.1	0.00671	Global search reduced cost.
1525	164	1	1	0.06221404667594587	0.005491	3.41E-4	1.4234	4.74E-4	963.9	0.0067	Exploration base, Delta = 1.0.
1526	164	2	1	0.062409259164095475	0.005492	3.41E-4	1.4234	4.74E-4	963.9	0.0067	Cost not reduced at c1+dc1.
1527	164	3	1	0.06235132021582282	0.00549	3.41E-4	1.4234	4.74E-4	963.9	0.0067	Cost not reduced at c1-dc1.
1528	164	4	1	0.0622434882891486	0.005491	3.42E-4	1.4234	4.74E-4	963.9	0.0067	Cost not reduced at c2+dc2.
1529	164	5	1	0.062224054233466795	0.005491	3.4E-4	1.4234	4.74E-4	963.9	0.0067	Cost not reduced at c2-dc2.
1530	164	6	1	0.06219068849726863	0.005491	3.41E-4	1.4235	4.74E-4	963.9	0.0067	Cost reduced     at cs1+dcs1.
1531	164	7	1	0.06214583174771956	0.005491	3.41E-4	1.4235	4.75E-4	963.9	0.0067	Cost reduced     at cs2+dcs2.
1532	164	8	1	0.06214581206351188	0.005491	3.41E-4	1.4235	4.75E-4	963.8	0.0067	Cost reduced     at RPar-dRPar.
1533	164	9	1	0.062256612245467816	0.005491	3.41E-4	1.4235	4.75E-4	963.8	0.00669	Cost not reduced at RSer-dRSer.
1534	164	10	1	0.06212627192696742	0.005491	3.41E-4	1.4235	4.75E-4	963.8	0.00671	Cost reduced     at RSer+dRSer.
1534	164	11	1	0.06212627192696742	0.005491	3.41E-4	1.4235	4.75E-4	963.8	0.00671	Global search reduced cost.
1535	165	1	1	0.062061032935583994	0.005491	3.41E-4	1.4238	4.78E-4	963.5	0.00671	Exploration base, Delta = 1.0.
1536	165	2	1	0.06211606742680263	0.005492	3.41E-4	1.4238	4.78E-4	963.5	0.00671	Cost not reduced at c1+dc1.
1537	165	3	1	0.0623613800874757	0.00549	3.41E-4	1.4238	4.78E-4	963.5	0.00671	Cost not reduced at c1-dc1.
1538	165	4	1	0.062035421384067424	0.005491	3.42E-4	1.4238	4.78E-4	963.5	0.00671	Cost reduced     at c2+dc2.
1539	165	5	1	0.062027576706330946	0.005491	3.42E-4	1.4239	4.78E-4	963.5	0.00671	Cost reduced     at cs1+dcs1.
1540	165	6	1	0.06202570453785487	0.005491	3.42E-4	1.4239	4.79E-4	963.5	0.00671	Cost reduced     at cs2+dcs2.
1541	165	7	1	0.06202569047861987	0.005491	3.42E-4	1.4239	4.79E-4	963.4	0.00671	Cost reduced     at RPar-dRPar.
1542	165	8	1	0.062216688259732464	0.005491	3.42E-4	1.4239	4.79E-4	963.4	0.00672	Cost not reduced at RSer+dRSer.
1543	165	9	1	0.06195060472233177	0.005491	3.42E-4	1.4239	4.79E-4	963.4	0.0067	Cost reduced     at RSer-dRSer.
1543	165	10	1	0.06195060472233177	0.005491	3.42E-4	1.4239	4.79E-4	963.4	0.0067	Global search reduced cost.
1544	166	1	1	0.061842433235699275	0.005491	3.43E-4	1.4243	4.83E-4	963.0	0.00669	Exploration base, Delta = 1.0.
1545	166	2	1	0.06215658011789418	0.005492	3.43E-4	1.4243	4.83E-4	963.0	0.00669	Cost not reduced at c1+dc1.
1546	166	3	1	0.06186558936618096	0.00549	3.43E-4	1.4243	4.83E-4	963.0	0.00669	Cost not reduced at c1-dc1.
1547	166	4	1	0.06191193024368291	0.005491	3.44E-4	1.4243	4.83E-4	963.0	0.00669	Cost not reduced at c2+dc2.
1548	166	5	1	0.06180362342297153	0.005491	3.42E-4	1.4243	4.83E-4	963.0	0.00669	Cost reduced     at c2-dc2.
1549	166	6	1	0.061793488355723895	0.005491	3.42E-4	1.4244	4.83E-4	963.0	0.00669	Cost reduced     at cs1+dcs1.
1550	166	7	1	0.061781211191355795	0.005491	3.42E-4	1.4244	4.84E-4	963.0	0.00669	Cost reduced     at cs2+dcs2.
1551	166	8	1	0.061781195015314594	0.005491	3.42E-4	1.4244	4.84E-4	962.9	0.00669	Cost reduced     at RPar-dRPar.
1552	166	9	1	0.061781654549191004	0.005491	3.42E-4	1.4244	4.84E-4	962.9	0.00668	Cost not reduced at RSer-dRSer.
1553	166	10	1	0.06189764987258299	0.005491	3.42E-4	1.4244	4.84E-4	962.9	0.0067	Cost not reduced at RSer+dRSer.
1551	166	11	1	0.061781195015314594	0.005491	3.42E-4	1.4244	4.84E-4	962.9	0.00669	Global search reduced cost.
1554	167	1	1	0.061658135013213856	0.005491	3.42E-4	1.4249	4.89E-4	962.4	0.00668	Exploration base, Delta = 1.0.
1555	167	2	1	0.061806498461430555	0.005492	3.42E-4	1.4249	4.89E-4	962.4	0.00668	Cost not reduced at c1+dc1.
1556	167	3	1	0.06187612317170145	0.00549	3.42E-4	1.4249	4.89E-4	962.4	0.00668	Cost not reduced at c1-dc1.
1557	167	4	1	0.06169319432077375	0.005491	3.41E-4	1.4249	4.89E-4	962.4	0.00668	Cost not reduced at c2-dc2.
1558	167	5	1	0.06167396643530659	0.005491	3.43E-4	1.4249	4.89E-4	962.4	0.00668	Cost not reduced at c2+dc2.
1559	167	6	1	0.061655248483499896	0.005491	3.42E-4	1.425	4.89E-4	962.4	0.00668	Cost reduced     at cs1+dcs1.
1560	167	7	1	0.06166064285595237	0.005491	3.42E-4	1.425	4.9E-4	962.4	0.00668	Cost not reduced at cs2+dcs2.
1561	167	8	1	0.061654412164097276	0.005491	3.42E-4	1.425	4.88E-4	962.4	0.00668	Cost reduced     at cs2-dcs2.
1562	167	9	1	0.06165439745532048	0.005491	3.42E-4	1.425	4.88E-4	962.3	0.00668	Cost reduced     at RPar-dRPar.
1563	167	10	1	0.061634049064223824	0.005491	3.42E-4	1.425	4.88E-4	962.3	0.00667	Cost reduced     at RSer-dRSer.
1563	167	11	1	0.061634049064223824	0.005491	3.42E-4	1.425	4.88E-4	962.3	0.00667	Global search reduced cost.
1564	168	1	1	0.0615903225560868	0.005491	3.42E-4	1.4256	4.92E-4	961.7	0.00665	Exploration base, Delta = 1.0.
1565	168	2	1	0.06184539004112719	0.005492	3.42E-4	1.4256	4.92E-4	961.7	0.00665	Cost not reduced at c1+dc1.
1566	168	3	1	0.06167513757174384	0.00549	3.42E-4	1.4256	4.92E-4	961.7	0.00665	Cost not reduced at c1-dc1.
1567	168	4	1	0.061581553781739705	0.005491	3.41E-4	1.4256	4.92E-4	961.7	0.00665	Cost reduced     at c2-dc2.
1568	168	5	1	0.0615684816782117	0.005491	3.41E-4	1.4257	4.92E-4	961.7	0.00665	Cost reduced     at cs1+dcs1.
1569	168	6	1	0.06160070159110917	0.005491	3.41E-4	1.4257	4.91E-4	961.7	0.00665	Cost not reduced at cs2-dcs2.
1570	168	7	1	0.06154094059049313	0.005491	3.41E-4	1.4257	4.93E-4	961.7	0.00665	Cost reduced     at cs2+dcs2.
1571	168	8	1	0.06154092390054027	0.005491	3.41E-4	1.4257	4.93E-4	961.6	0.00665	Cost reduced     at RPar-dRPar.
1572	168	9	1	0.06164728820081501	0.005491	3.41E-4	1.4257	4.93E-4	961.6	0.00664	Cost not reduced at RSer-dRSer.
1573	168	10	1	0.06152628794415961	0.005491	3.41E-4	1.4257	4.93E-4	961.6	0.00666	Cost reduced     at RSer+dRSer.
1573	168	11	1	0.06152628794415961	0.005491	3.41E-4	1.4257	4.93E-4	961.6	0.00666	Global search reduced cost.
1574	169	1	1	0.061560060544828994	0.005491	3.4E-4	1.4264	4.98E-4	960.9	0.00665	Exploration base, Delta = 1.0.
1575	169	2	1	0.061452663092217655	0.005492	3.4E-4	1.4264	4.98E-4	960.9	0.00665	Cost reduced     at c1+dc1.
1576	169	3	1	0.06144358723216584	0.005492	3.39E-4	1.4264	4.98E-4	960.9	0.00665	Cost reduced     at c2-dc2.
1577	169	4	1	0.06144517054901186	0.005492	3.39E-4	1.4265	4.98E-4	960.9	0.00665	Cost not reduced at cs1+dcs1.
1578	169	5	1	0.06144300234821744	0.005492	3.39E-4	1.4263	4.98E-4	960.9	0.00665	Cost reduced     at cs1-dcs1.
1579	169	6	1	0.06145041744327981	0.005492	3.39E-4	1.4263	4.99E-4	960.9	0.00665	Cost not reduced at cs2+dcs2.
1580	169	7	1	0.06144053078442105	0.005492	3.39E-4	1.4263	4.97E-4	960.9	0.00665	Cost reduced     at cs2-dcs2.
1581	169	8	1	0.06144051622734913	0.005492	3.39E-4	1.4263	4.97E-4	960.8	0.00665	Cost reduced     at RPar-dRPar.
1582	169	9	1	0.061539007311899825	0.005492	3.39E-4	1.4263	4.97E-4	960.8	0.00666	Cost not reduced at RSer+dRSer.
1583	169	10	1	0.06145703032420553	0.005492	3.39E-4	1.4263	4.97E-4	960.8	0.00664	Cost not reduced at RSer-dRSer.
1581	169	11	1	0.06144051622734913	0.005492	3.39E-4	1.4263	4.97E-4	960.8	0.00665	Global search reduced cost.
1584	170	1	1	0.06141921147316547	0.005493	3.37E-4	1.4269	5.01E-4	960.0	0.00664	Exploration base, Delta = 1.0.
1585	170	2	1	0.061645873125245394	0.005494	3.37E-4	1.4269	5.01E-4	960.0	0.00664	Cost not reduced at c1+dc1.
1586	170	3	1	0.06153886086682606	0.005492	3.37E-4	1.4269	5.01E-4	960.0	0.00664	Cost not reduced at c1-dc1.
1587	170	4	1	0.06141505991309654	0.005493	3.36E-4	1.4269	5.01E-4	960.0	0.00664	Cost reduced     at c2-dc2.
1588	170	5	1	0.06141267157941665	0.005493	3.36E-4	1.4268	5.01E-4	960.0	0.00664	Cost reduced     at cs1-dcs1.
1589	170	6	1	0.061407991084755746	0.005493	3.36E-4	1.4268	5.0E-4	960.0	0.00664	Cost reduced     at cs2-dcs2.
1590	170	7	1	0.06140797697885483	0.005493	3.36E-4	1.4268	5.0E-4	959.9	0.00664	Cost reduced     at RPar-dRPar.
1591	170	8	1	0.061498827960026106	0.005493	3.36E-4	1.4268	5.0E-4	959.9	0.00665	Cost not reduced at RSer+dRSer.
1592	170	9	1	0.061431466636907246	0.005493	3.36E-4	1.4268	5.0E-4	959.9	0.00663	Cost not reduced at RSer-dRSer.
1590	170	10	1	0.06140797697885483	0.005493	3.36E-4	1.4268	5.0E-4	959.9	0.00664	Global search reduced cost.
1593	171	1	1	0.061396506400175715	0.005494	3.33E-4	1.4273	5.03E-4	959.0	0.00663	Exploration base, Delta = 1.0.
1594	171	2	1	0.06152377489317565	0.005495	3.33E-4	1.4273	5.03E-4	959.0	0.00663	Cost not reduced at c1+dc1.
1595	171	3	1	0.06163142911852392	0.005493	3.33E-4	1.4273	5.03E-4	959.0	0.00663	Cost not reduced at c1-dc1.
1596	171	4	1	0.061439006354099344	0.005494	3.32E-4	1.4273	5.03E-4	959.0	0.00663	Cost not reduced at c2-dc2.
1597	171	5	1	0.06139222169703602	0.005494	3.34E-4	1.4273	5.03E-4	959.0	0.00663	Cost reduced     at c2+dc2.
1598	171	6	1	0.06139217301366424	0.005494	3.34E-4	1.4272	5.03E-4	959.0	0.00663	Cost reduced     at cs1-dcs1.
1599	171	7	1	0.061398476932961354	0.005494	3.34E-4	1.4272	5.02E-4	959.0	0.00663	Cost not reduced at cs2-dcs2.
1600	171	8	1	0.061391897417126966	0.005494	3.34E-4	1.4272	5.04E-4	959.0	0.00663	Cost reduced     at cs2+dcs2.
1601	171	9	1	0.06139188049015231	0.005494	3.34E-4	1.4272	5.04E-4	958.9	0.00663	Cost reduced     at RPar-dRPar.
1602	171	10	1	0.06146687157586416	0.005494	3.34E-4	1.4272	5.04E-4	958.9	0.00664	Cost not reduced at RSer+dRSer.
1603	171	11	1	0.061412460268213315	0.005494	3.34E-4	1.4272	5.04E-4	958.9	0.00662	Cost not reduced at RSer-dRSer.
1601	171	12	1	0.06139188049015231	0.005494	3.34E-4	1.4272	5.04E-4	958.9	0.00663	Global search reduced cost.
1604	172	1	1	0.06166044666642322	0.005495	3.32E-4	1.4276	5.08E-4	957.9	0.00662	Exploration base, Delta = 1.0.
1605	172	2	1	0.061735389887305356	0.005496	3.32E-4	1.4276	5.08E-4	957.9	0.00662	Cost not reduced at c1+dc1.
